Contig ID,Size,Lhav_ech1,Lhav F RPKM
Lhav_v2_contig_28330,402,1188,32.45719723
Lhav_v2_contig_28331,258,260,11.06813045
Lhav_v2_contig_28332,850,49,0.633137127
Lhav_v2_contig_28333,1361,59,0.476117904
Lhav_v2_contig_28334,505,118,2.566322645
Lhav_v2_contig_28335,241,513,23.37873184
Lhav_v2_contig_28336,1637,267,1.791361388
Lhav_v2_contig_28337,343,6,0.192122291
Lhav_v2_contig_28338,218,33,1.662562855
Lhav_v2_contig_28339,569,134,2.586504027
Lhav_v2_contig_2834,3002,2882,10.54396403
Lhav_v2_contig_28340,574,383,7.328372032
Lhav_v2_contig_28341,202,19,1.033053607
Lhav_v2_contig_28342,1431,1202,9.225405423
Lhav_v2_contig_28343,273,229,9.21283859
Lhav_v2_contig_28344,361,265,8.0623064
Lhav_v2_contig_28345,719,48,0.733217757
Lhav_v2_contig_28346,325,356,12.03059935
Lhav_v2_contig_28347,215,76,3.882359603
Lhav_v2_contig_28348,413,86,2.287015071
Lhav_v2_contig_28349,837,191,2.506273928
Lhav_v2_contig_2835,1931,1441,8.196007253
Lhav_v2_contig_28350,234,36015,1690.394958
Lhav_v2_contig_28351,1352,460,3.736816458
Lhav_v2_contig_28352,374,32,0.939721154
Lhav_v2_contig_28353,551,603,12.0194983
Lhav_v2_contig_28354,375,178,5.21325972
Lhav_v2_contig_28355,209,465,24.43584118
Lhav_v2_contig_28356,1012,84,0.911631663
Lhav_v2_contig_28357,216,14,0.711860527
Lhav_v2_contig_28358,218,44,2.216750473
Lhav_v2_contig_28359,485,166,3.75912681
Lhav_v2_contig_2836,1224,2283,20.48543171
Lhav_v2_contig_28360,414,709,18.80903528
Lhav_v2_contig_28361,291,2,0.075484474
Lhav_v2_contig_28362,892,235,2.893500987
Lhav_v2_contig_28363,1204,575,5.245199182
Lhav_v2_contig_28364,374,251,7.370937798
Lhav_v2_contig_28365,343,117,3.746384679
Lhav_v2_contig_28366,326,0,0
Lhav_v2_contig_28367,287,493,18.8662528
Lhav_v2_contig_28368,327,571,19.17825031
Lhav_v2_contig_28369,268,5,0.204906548
Lhav_v2_contig_2837,1907,6781,39.05383422
Lhav_v2_contig_28370,286,59,2.265721916
Lhav_v2_contig_28371,2426,378,1.711282189
Lhav_v2_contig_28372,655,608,10.1948985
Lhav_v2_contig_28373,405,419,11.36264993
Lhav_v2_contig_28374,445,513,12.66129073
Lhav_v2_contig_28375,210,1,0.052299957
Lhav_v2_contig_28376,306,31,1.112655949
Lhav_v2_contig_28377,530,21,0.435175114
Lhav_v2_contig_28378,1209,3,0.027253079
Lhav_v2_contig_28379,1493,700,5.149426449
Lhav_v2_contig_2838,4722,5488,12.76464517
Lhav_v2_contig_28380,316,21,0.729882312
Lhav_v2_contig_28381,703,3,0.046869094
Lhav_v2_contig_28382,858,174,2.22731985
Lhav_v2_contig_28383,690,19,0.302430186
Lhav_v2_contig_28384,439,693,17.33761447
Lhav_v2_contig_28385,836,14,0.183925686
Lhav_v2_contig_28386,291,123,4.642295157
Lhav_v2_contig_28387,431,575,14.65248217
Lhav_v2_contig_28388,274,79,3.166628787
Lhav_v2_contig_28389,867,80,1.013424773
Lhav_v2_contig_2839,3217,8845,30.19725062
Lhav_v2_contig_28390,715,15,0.230412398
Lhav_v2_contig_28391,253,74,3.212416335
Lhav_v2_contig_28392,223,42,2.068545387
Lhav_v2_contig_28393,262,62,2.5990284
Lhav_v2_contig_28394,245,185,8.293278905
Lhav_v2_contig_28395,299,253,9.293300062
Lhav_v2_contig_28396,331,61,2.02405574
Lhav_v2_contig_28397,360,2,0.061016617
Lhav_v2_contig_28398,295,48,1.787062939
Lhav_v2_contig_28399,1308,279,2.342702205
Lhav_v2_contig_284,1054,17401,181.3235542
Lhav_v2_contig_2840,968,4,0.04538426
Lhav_v2_contig_28400,1539,953,6.801033402
Lhav_v2_contig_28401,268,338,13.85168266
Lhav_v2_contig_28402,260,2312,97.6641352
Lhav_v2_contig_28403,225,65,3.172864062
Lhav_v2_contig_28404,329,547,18.26047437
Lhav_v2_contig_28405,437,53,1.332033231
Lhav_v2_contig_28406,720,458,6.986402597
Lhav_v2_contig_28407,976,202,2.273119035
Lhav_v2_contig_28408,793,446,6.177066807
Lhav_v2_contig_28409,1905,376,2.167771448
Lhav_v2_contig_2841,2204,7867,39.2028993
Lhav_v2_contig_28410,950,68,0.786150933
Lhav_v2_contig_28411,318,249,8.599889165
Lhav_v2_contig_28412,1159,11,0.104238914
Lhav_v2_contig_28413,487,2,0.045104686
Lhav_v2_contig_28414,782,151,2.120756571
Lhav_v2_contig_28415,2728,18,0.072468416
Lhav_v2_contig_28416,252,68,2.963664233
Lhav_v2_contig_28417,361,78,2.373056223
Lhav_v2_contig_28418,298,84,3.095876653
Lhav_v2_contig_28419,732,90,1.350367744
Lhav_v2_contig_2842,1666,2215,14.60223591
Lhav_v2_contig_28420,387,68,1.929827873
Lhav_v2_contig_28421,210,6,0.313799742
Lhav_v2_contig_28422,553,161,3.197579653
Lhav_v2_contig_28423,584,51,0.959131062
Lhav_v2_contig_28424,1360,73,0.589528192
Lhav_v2_contig_28425,2166,161,0.816371906
Lhav_v2_contig_28426,582,75,1.415333889
Lhav_v2_contig_28427,386,143,4.068828265
Lhav_v2_contig_28428,3449,572,1.821476034
Lhav_v2_contig_28429,1423,1719,13.2675766
Lhav_v2_contig_2843,538,2043,41.70678546
Lhav_v2_contig_28430,561,99,1.938174879
Lhav_v2_contig_28431,371,30,0.888112478
Lhav_v2_contig_28432,236,3,0.139614292
Lhav_v2_contig_28433,448,304,7.452743881
Lhav_v2_contig_28434,632,318,5.526251792
Lhav_v2_contig_28435,2537,95,0.411266907
Lhav_v2_contig_28436,672,24,0.392249678
Lhav_v2_contig_28437,214,66,3.387277593
Lhav_v2_contig_28438,521,162,3.415056697
Lhav_v2_contig_28439,364,92,2.775920798
Lhav_v2_contig_2844,538,0,0
Lhav_v2_contig_28440,427,99,2.546407745
Lhav_v2_contig_28441,246,503,22.45709132
Lhav_v2_contig_28442,1751,365,2.289429874
Lhav_v2_contig_28443,578,16,0.304027432
Lhav_v2_contig_28444,443,73,1.809838243
Lhav_v2_contig_28445,285,147,5.664911138
Lhav_v2_contig_28446,247,35,1.556294269
Lhav_v2_contig_28447,487,122,2.751385831
Lhav_v2_contig_28448,329,18,0.600893124
Lhav_v2_contig_28449,2547,203,0.875362061
Lhav_v2_contig_2845,2555,48667,209.2012611
Lhav_v2_contig_28450,397,133,3.679440304
Lhav_v2_contig_28451,765,1,0.014356851
Lhav_v2_contig_28452,258,1,0.042569732
Lhav_v2_contig_28453,750,241,3.529201102
Lhav_v2_contig_28454,560,67,1.314036421
Lhav_v2_contig_28455,1216,317,2.86316459
Lhav_v2_contig_28456,869,150,1.895798213
Lhav_v2_contig_28457,355,133,4.114754368
Lhav_v2_contig_28458,933,67,0.788703532
Lhav_v2_contig_28459,1083,645,6.541116513
Lhav_v2_contig_2846,2537,14124,61.14456627
Lhav_v2_contig_28460,377,18,0.524386837
Lhav_v2_contig_28461,3352,248,0.812584058
Lhav_v2_contig_28462,328,594,19.88992879
Lhav_v2_contig_28463,682,454,7.311257927
Lhav_v2_contig_28464,1432,267,2.04780628
Lhav_v2_contig_28465,513,42,0.899192244
Lhav_v2_contig_28466,939,104,1.216433506
Lhav_v2_contig_28467,205,146,7.822032602
Lhav_v2_contig_28468,246,69,3.080595032
Lhav_v2_contig_28469,925,147,1.745405053
Lhav_v2_contig_2847,1470,1381,10.31803439
Lhav_v2_contig_28470,383,18,0.5161719
Lhav_v2_contig_28471,267,1,0.041134798
Lhav_v2_contig_28472,592,198,3.673365227
Lhav_v2_contig_28473,302,0,0
Lhav_v2_contig_28474,432,16,0.406777444
Lhav_v2_contig_28475,793,1346,18.64199983
Lhav_v2_contig_28476,503,382,8.340959354
Lhav_v2_contig_28477,576,180,3.432184682
Lhav_v2_contig_28478,538,1233,25.17105554
Lhav_v2_contig_28479,322,1,0.034108668
Lhav_v2_contig_2848,471,200,4.663690438
Lhav_v2_contig_28480,3519,867,2.7059543
Lhav_v2_contig_28481,2513,230,1.005208088
Lhav_v2_contig_28482,287,26,0.994974793
Lhav_v2_contig_28483,596,101,1.861211559
Lhav_v2_contig_28484,560,107,2.098535777
Lhav_v2_contig_28485,850,10,0.129211659
Lhav_v2_contig_28486,540,225,4.576246243
Lhav_v2_contig_28487,246,980,43.75337871
Lhav_v2_contig_28488,247,3,0.133396652
Lhav_v2_contig_28489,673,535,8.73090665
Lhav_v2_contig_2849,1024,72998,782.9456794
Lhav_v2_contig_28490,2849,30,0.115651011
Lhav_v2_contig_28491,400,94,2.581002881
Lhav_v2_contig_28492,242,537,24.37134776
Lhav_v2_contig_28493,209,0,0
Lhav_v2_contig_28494,688,64,1.02167358
Lhav_v2_contig_28495,1614,179,1.218064056
Lhav_v2_contig_28496,212,262,13.57331904
Lhav_v2_contig_28497,383,87,2.49483085
Lhav_v2_contig_28498,434,411,10.40094307
Lhav_v2_contig_28499,357,435,13.38263607
Lhav_v2_contig_285,1367,178624,1435.132247
Lhav_v2_contig_2850,1155,16203,154.0756735
Lhav_v2_contig_28500,211,149,7.755761405
Lhav_v2_contig_28501,919,391,4.672850353
Lhav_v2_contig_28502,380,522,15.0871613
Lhav_v2_contig_28503,794,670,9.267763171
Lhav_v2_contig_28504,505,135,2.936047094
Lhav_v2_contig_28505,359,8,0.244746317
Lhav_v2_contig_28506,293,12,0.44981533
Lhav_v2_contig_28507,339,132,4.27656286
Lhav_v2_contig_28508,234,4,0.187743436
Lhav_v2_contig_28509,457,416,9.997646058
Lhav_v2_contig_2851,3136,5209,18.24311225
Lhav_v2_contig_28510,420,8,0.209199828
Lhav_v2_contig_28511,235,31,1.448820087
Lhav_v2_contig_28512,604,600,10.91025594
Lhav_v2_contig_28513,306,98,3.517428485
Lhav_v2_contig_28514,207,0,0
Lhav_v2_contig_28515,246,49,2.187668936
Lhav_v2_contig_28516,1319,173,1.440528764
Lhav_v2_contig_28517,637,290,5.000105785
Lhav_v2_contig_28518,366,0,0
Lhav_v2_contig_28519,440,1,0.024961343
Lhav_v2_contig_2852,2461,19632,87.61401014
Lhav_v2_contig_28520,2396,238,1.090964881
Lhav_v2_contig_28521,267,0,0
Lhav_v2_contig_28522,267,647,26.6142141
Lhav_v2_contig_28523,267,1,0.041134798
Lhav_v2_contig_28524,270,45,1.830498497
Lhav_v2_contig_28525,418,55,1.445130392
Lhav_v2_contig_28526,791,823,11.4273092
Lhav_v2_contig_28527,906,307,3.721609527
Lhav_v2_contig_28528,335,12,0.393420573
Lhav_v2_contig_28529,325,147,4.967691306
Lhav_v2_contig_2853,1234,16702,148.6530919
Lhav_v2_contig_28530,440,28,0.698917608
Lhav_v2_contig_28531,271,23,0.932135766
Lhav_v2_contig_28532,213,28,1.443773462
Lhav_v2_contig_28533,315,24,0.836799313
Lhav_v2_contig_28534,272,85,3.432184682
Lhav_v2_contig_28535,495,45,0.998453726
Lhav_v2_contig_28536,286,416,15.97525961
Lhav_v2_contig_28537,415,73,1.931947811
Lhav_v2_contig_28538,389,78,2.202244978
Lhav_v2_contig_28539,299,23,0.84484546
Lhav_v2_contig_2854,2417,2050,9.315321272
Lhav_v2_contig_28540,1065,0,0
Lhav_v2_contig_28541,842,318,4.147970466
Lhav_v2_contig_28542,868,118,1.493079419
Lhav_v2_contig_28543,406,760,20.55929346
Lhav_v2_contig_28544,1322,141,1.171408267
Lhav_v2_contig_28545,522,951,20.00924219
Lhav_v2_contig_28546,549,329,6.58179241
Lhav_v2_contig_28547,283,50,1.940457771
Lhav_v2_contig_28548,1422,65,0.502035453
Lhav_v2_contig_28549,308,0,0
Lhav_v2_contig_2855,307,1296,46.36467854
Lhav_v2_contig_28550,1575,37,0.258013121
Lhav_v2_contig_28551,549,35,0.700190682
Lhav_v2_contig_28552,299,26,0.955042694
Lhav_v2_contig_28553,296,27,1.00182688
Lhav_v2_contig_28554,269,51,2.082277101
Lhav_v2_contig_28555,386,29,0.825146991
Lhav_v2_contig_28556,773,104,1.477659848
Lhav_v2_contig_28557,691,331,5.261027518
Lhav_v2_contig_28558,209,1,0.052550196
Lhav_v2_contig_28559,1936,450,2.552864639
Lhav_v2_contig_2856,3497,11160,35.05009418
Lhav_v2_contig_28560,1394,10,0.078787597
Lhav_v2_contig_28561,1114,175,1.725335208
Lhav_v2_contig_28562,639,735,12.6330178
Lhav_v2_contig_28563,1004,1116,12.2081852
Lhav_v2_contig_28564,319,41,1.411606991
Lhav_v2_contig_28565,952,412,4.753143156
Lhav_v2_contig_28566,2765,614,2.438899263
Lhav_v2_contig_28567,222,45,2.226281956
Lhav_v2_contig_28568,312,2,0.070403788
Lhav_v2_contig_28569,481,152,3.470716485
Lhav_v2_contig_2857,1603,9086,62.25293579
Lhav_v2_contig_28570,538,0,0
Lhav_v2_contig_28571,794,594,8.216494513
Lhav_v2_contig_28572,205,148,7.929183734
Lhav_v2_contig_28573,501,19,0.416520616
Lhav_v2_contig_28574,384,15,0.429023085
Lhav_v2_contig_28575,313,26,0.91232513
Lhav_v2_contig_28576,660,551,9.169133381
Lhav_v2_contig_28577,1081,66,0.670561892
Lhav_v2_contig_28578,262,210,8.803160711
Lhav_v2_contig_28579,546,59,1.186806718
Lhav_v2_contig_2858,731,1183,17.77411537
Lhav_v2_contig_28580,294,49,1.830498497
Lhav_v2_contig_28581,852,258,3.325835297
Lhav_v2_contig_28582,396,20,0.554696514
Lhav_v2_contig_28583,1080,68,0.691521654
Lhav_v2_contig_28584,920,589,7.031501835
Lhav_v2_contig_28585,620,54,0.956583086
Lhav_v2_contig_28586,632,330,5.734789595
Lhav_v2_contig_28587,426,188,4.846953767
Lhav_v2_contig_28588,681,90,1.451496606
Lhav_v2_contig_28589,479,391,8.965238986
Lhav_v2_contig_2859,2278,1304,6.287015031
Lhav_v2_contig_28590,205,211,11.30444438
Lhav_v2_contig_28591,839,170,2.225397458
Lhav_v2_contig_28592,917,86,1.030029689
Lhav_v2_contig_28593,212,9,0.466259051
Lhav_v2_contig_28594,234,25,1.173396472
Lhav_v2_contig_28595,1716,320,2.048110206
Lhav_v2_contig_28596,215,120,6.130041479
Lhav_v2_contig_28597,1485,1699,12.56572504
Lhav_v2_contig_28598,296,13,0.48236109
Lhav_v2_contig_28599,2408,166,0.757133099
Lhav_v2_contig_286,1040,12085,127.6244673
Lhav_v2_contig_2860,301,202,7.370645111
Lhav_v2_contig_28600,573,136,2.6067832
Lhav_v2_contig_28601,622,90,1.58917876
Lhav_v2_contig_28602,976,150,1.68795968
Lhav_v2_contig_28603,2036,1417,7.643859638
Lhav_v2_contig_28604,268,211,8.647056333
Lhav_v2_contig_28605,392,42,1.176749034
Lhav_v2_contig_28606,2152,315,1.607640409
Lhav_v2_contig_28607,396,10,0.277348257
Lhav_v2_contig_28608,270,28,1.138976843
Lhav_v2_contig_28609,1617,70,0.475454155
Lhav_v2_contig_2861,293,1503,56.33937012
Lhav_v2_contig_28610,567,337,6.527809455
Lhav_v2_contig_28611,252,46,2.004831687
Lhav_v2_contig_28612,767,617,8.835078795
Lhav_v2_contig_28613,744,1398,20.63739435
Lhav_v2_contig_28614,1754,193,1.208504709
Lhav_v2_contig_28615,339,390,12.63529936
Lhav_v2_contig_28616,275,451,18.01210521
Lhav_v2_contig_28617,240,239,10.93722852
Lhav_v2_contig_28618,443,3,0.074376914
Lhav_v2_contig_28619,617,39,0.694224714
Lhav_v2_contig_2862,353,1992,61.97767149
Lhav_v2_contig_28620,222,2,0.098945865
Lhav_v2_contig_28621,265,2665,110.4515886
Lhav_v2_contig_28622,641,74,1.267927196
Lhav_v2_contig_28623,390,29,0.816683945
Lhav_v2_contig_28624,530,13,0.269394118
Lhav_v2_contig_28625,276,6,0.238760674
Lhav_v2_contig_28626,265,299,12.39212945
Lhav_v2_contig_28627,715,278,4.270309781
Lhav_v2_contig_28628,277,21,0.832645526
Lhav_v2_contig_28629,586,51,0.955857577
Lhav_v2_contig_2863,495,203,4.504135696
Lhav_v2_contig_28630,1018,95,1.024935308
Lhav_v2_contig_28631,376,169,4.936503926
Lhav_v2_contig_28632,234,0,0
Lhav_v2_contig_28633,234,40,1.877434356
Lhav_v2_contig_28634,455,76,1.834521571
Lhav_v2_contig_28635,225,239,11.66637709
Lhav_v2_contig_28636,3521,289,0.901472421
Lhav_v2_contig_28637,943,187,2.177963217
Lhav_v2_contig_28638,323,17,0.578052157
Lhav_v2_contig_28639,850,25,0.323029147
Lhav_v2_contig_2864,1078,2318,23.6164871
Lhav_v2_contig_28640,372,76,2.243836867
Lhav_v2_contig_28641,744,156,2.302885206
Lhav_v2_contig_28642,312,16,0.563230307
Lhav_v2_contig_28643,369,4,0.119056813
Lhav_v2_contig_28644,204,62,3.337967848
Lhav_v2_contig_28645,318,32,1.10520664
Lhav_v2_contig_28646,329,114,3.80565645
Lhav_v2_contig_28647,655,284,4.762090747
Lhav_v2_contig_28648,200,188,10.32401152
Lhav_v2_contig_28649,411,1523,40.69852863
Lhav_v2_contig_2865,654,118,1.981640575
Lhav_v2_contig_28650,277,192,7.612759092
Lhav_v2_contig_28651,457,94,2.259083484
Lhav_v2_contig_28652,713,364,5.607024849
Lhav_v2_contig_28653,789,57,0.793448018
Lhav_v2_contig_28654,473,35,0.812694893
Lhav_v2_contig_28655,650,79,1.334855827
Lhav_v2_contig_28656,297,511,18.89666125
Lhav_v2_contig_28657,801,7,0.095981195
Lhav_v2_contig_28658,535,232,4.762717585
Lhav_v2_contig_28659,247,35,1.556294269
Lhav_v2_contig_2866,1505,736,5.371083962
Lhav_v2_contig_28660,551,366,7.295416878
Lhav_v2_contig_28661,477,944,21.73573058
Lhav_v2_contig_28662,614,523,9.355218703
Lhav_v2_contig_28663,558,49,0.964456197
Lhav_v2_contig_28664,437,0,0
Lhav_v2_contig_28665,784,0,0
Lhav_v2_contig_28666,406,171,4.62584103
Lhav_v2_contig_28667,286,21,0.806443394
Lhav_v2_contig_28668,361,342,10.40493883
Lhav_v2_contig_28669,256,0,0
Lhav_v2_contig_2867,2126,9448,48.80870122
Lhav_v2_contig_28670,447,312,7.665980283
Lhav_v2_contig_28671,297,0,0
Lhav_v2_contig_28672,297,53,1.959927684
Lhav_v2_contig_28673,303,12,0.43496994
Lhav_v2_contig_28674,1722,471,3.004058509
Lhav_v2_contig_28675,201,7,0.382492223
Lhav_v2_contig_28676,318,1515,52.32462685
Lhav_v2_contig_28677,371,55,1.62820621
Lhav_v2_contig_28678,705,519,8.085350808
Lhav_v2_contig_28679,548,10,0.200419543
Lhav_v2_contig_2868,1201,3074,28.11133579
Lhav_v2_contig_28680,895,270,3.313304542
Lhav_v2_contig_28681,1283,261,2.234263949
Lhav_v2_contig_28682,432,87,2.211852351
Lhav_v2_contig_28683,636,160,2.763016599
Lhav_v2_contig_28684,280,6,0.235349807
Lhav_v2_contig_28685,519,64,1.354357269
Lhav_v2_contig_28686,382,33,0.948792415
Lhav_v2_contig_28687,501,48,1.052262609
Lhav_v2_contig_28688,1334,1018,8.381322954
Lhav_v2_contig_28689,666,84,1.385242106
Lhav_v2_contig_2869,1379,10,0.079644605
Lhav_v2_contig_28690,293,0,0
Lhav_v2_contig_28691,830,105,1.389414522
Lhav_v2_contig_28692,259,69,2.925970571
Lhav_v2_contig_28693,245,24,1.075884831
Lhav_v2_contig_28694,975,253,2.849945352
Lhav_v2_contig_28695,1100,34,0.339474267
Lhav_v2_contig_28696,541,29,0.58873704
Lhav_v2_contig_28697,2277,367,1.770205398
Lhav_v2_contig_28698,225,409,19.96463694
Lhav_v2_contig_28699,828,164,2.175375025
Lhav_v2_contig_287,335,1877,61.53753455
Lhav_v2_contig_2870,511,108,2.321258368
Lhav_v2_contig_28700,758,1379,19.9809295
Lhav_v2_contig_28701,1074,435,4.448418135
Lhav_v2_contig_28702,848,93,1.204502549
Lhav_v2_contig_28703,247,4,0.177862202
Lhav_v2_contig_28704,319,31,1.067312603
Lhav_v2_contig_28705,445,47,1.160001295
Lhav_v2_contig_28706,325,179,6.049093495
Lhav_v2_contig_28707,1012,338,3.668232166
Lhav_v2_contig_28708,2103,6,0.03133521
Lhav_v2_contig_28709,419,298,7.811291916
Lhav_v2_contig_2871,405,70,1.898294738
Lhav_v2_contig_28710,585,437,8.204388136
Lhav_v2_contig_28711,679,211,3.412976579
Lhav_v2_contig_28712,287,12,0.459219135
Lhav_v2_contig_28713,411,0,0
Lhav_v2_contig_28714,1153,291,2.771943084
Lhav_v2_contig_28715,766,312,4.4734898
Lhav_v2_contig_28716,357,1092,33.59503124
Lhav_v2_contig_28717,573,331,6.344450288
Lhav_v2_contig_28718,408,24,0.646058293
Lhav_v2_contig_28719,991,68,0.753626021
Lhav_v2_contig_2872,412,160,4.265239216
Lhav_v2_contig_28720,627,83,1.453888758
Lhav_v2_contig_28721,317,7,0.242526615
Lhav_v2_contig_28722,905,1496,18.15530885
Lhav_v2_contig_28723,870,308,3.88823129
Lhav_v2_contig_28724,273,107,4.304688773
Lhav_v2_contig_28725,713,535,8.241094215
Lhav_v2_contig_28726,219,16,0.8024103
Lhav_v2_contig_28727,322,47,1.603107379
Lhav_v2_contig_28728,512,594,12.74198563
Lhav_v2_contig_28729,934,297,3.492450023
Lhav_v2_contig_2873,978,96,1.078085004
Lhav_v2_contig_28730,1512,275,1.997567804
Lhav_v2_contig_28731,388,0,0
Lhav_v2_contig_28732,877,286,3.58168235
Lhav_v2_contig_28733,665,185,3.055418544
Lhav_v2_contig_28734,242,12,0.544611123
Lhav_v2_contig_28735,325,544,18.38383721
Lhav_v2_contig_28736,1006,729,7.958847342
Lhav_v2_contig_28737,350,1,0.031379974
Lhav_v2_contig_28738,657,70,1.170181688
Lhav_v2_contig_28739,1315,343,2.864764948
Lhav_v2_contig_2874,783,2279,31.96709636
Lhav_v2_contig_28740,613,252,4.515030551
Lhav_v2_contig_28741,1672,774,5.084231471
Lhav_v2_contig_28742,1030,695,7.410853139
Lhav_v2_contig_28743,1232,320,2.85272493
Lhav_v2_contig_28744,278,134,5.293959682
Lhav_v2_contig_28745,1471,260,1.941249256
Lhav_v2_contig_28746,381,98,2.825021303
Lhav_v2_contig_28747,627,845,14.80163856
Lhav_v2_contig_28748,957,185,2.123148727
Lhav_v2_contig_28749,868,695,8.793984715
Lhav_v2_contig_2875,1854,5747,34.04490247
Lhav_v2_contig_28750,200,523,28.72052142
Lhav_v2_contig_28751,761,16,0.230917025
Lhav_v2_contig_28752,339,15,0.485973052
Lhav_v2_contig_28753,1808,19,0.1154186
Lhav_v2_contig_28754,346,36,1.142738946
Lhav_v2_contig_28755,393,88,2.459295691
Lhav_v2_contig_28756,339,1,0.032398203
Lhav_v2_contig_28757,277,509,20.18174155
Lhav_v2_contig_28758,308,905,32.27145078
Lhav_v2_contig_28759,540,92,1.871176241
Lhav_v2_contig_2876,1141,2263,21.78309254
Lhav_v2_contig_28760,1233,1761,15.6861696
Lhav_v2_contig_28761,247,34,1.511828718
Lhav_v2_contig_28762,302,48,1.745640951
Lhav_v2_contig_28763,316,129,4.483562774
Lhav_v2_contig_28764,1027,474,5.069072761
Lhav_v2_contig_28765,680,400,6.460582931
Lhav_v2_contig_28766,539,191,3.891931869
Lhav_v2_contig_28767,247,5,0.222327753
Lhav_v2_contig_28768,1116,210,2.066691852
Lhav_v2_contig_28769,250,89,3.90994479
Lhav_v2_contig_2877,2716,3865,15.62932995
Lhav_v2_contig_28770,1671,919,6.040316405
Lhav_v2_contig_28771,515,66,1.407528941
Lhav_v2_contig_28772,1622,787,5.328985144
Lhav_v2_contig_28773,424,55,1.424680434
Lhav_v2_contig_28774,434,34,0.860418648
Lhav_v2_contig_28775,556,85,1.679054377
Lhav_v2_contig_28776,259,302,12.80642192
Lhav_v2_contig_28777,292,8,0.300903863
Lhav_v2_contig_28778,587,292,5.463429926
Lhav_v2_contig_28779,279,264,10.3925076
Lhav_v2_contig_2878,761,93,1.342205205
Lhav_v2_contig_28780,437,56,1.407431339
Lhav_v2_contig_28781,281,21,0.82079292
Lhav_v2_contig_28782,664,285,4.714084985
Lhav_v2_contig_28783,273,134,5.390918651
Lhav_v2_contig_28784,1637,107,0.717886399
Lhav_v2_contig_28785,948,656,7.600044393
Lhav_v2_contig_28786,377,21,0.611784644
Lhav_v2_contig_28787,316,0,0
Lhav_v2_contig_28788,493,33,0.735169782
Lhav_v2_contig_28789,1484,57,0.421853427
Lhav_v2_contig_2879,3860,4535,12.90359174
Lhav_v2_contig_28790,492,50,1.11615762
Lhav_v2_contig_28791,307,97,3.470195848
Lhav_v2_contig_28792,306,238,8.54232632
Lhav_v2_contig_28793,503,694,15.15347066
Lhav_v2_contig_28794,382,809,23.2597898
Lhav_v2_contig_28795,373,177,5.211767839
Lhav_v2_contig_28796,1160,290,2.745747746
Lhav_v2_contig_28797,318,10,0.345377075
Lhav_v2_contig_28798,377,239,6.962691896
Lhav_v2_contig_28799,1071,66,0.676822974
Lhav_v2_contig_288,1154,609,5.796049834
Lhav_v2_contig_2880,263,17218,719.0309458
Lhav_v2_contig_28800,440,50,1.248067157
Lhav_v2_contig_28801,1193,39,0.359041616
Lhav_v2_contig_28802,207,180,9.550426941
Lhav_v2_contig_28803,373,333,9.805190341
Lhav_v2_contig_28804,266,129,5.326337732
Lhav_v2_contig_28805,381,8,0.230613984
Lhav_v2_contig_28806,687,329,5.259685638
Lhav_v2_contig_28807,1574,46,0.320976865
Lhav_v2_contig_28808,200,191,10.48875639
Lhav_v2_contig_28809,222,18,0.890512782
Lhav_v2_contig_2881,211,4,0.20820836
Lhav_v2_contig_28810,240,134,6.132169965
Lhav_v2_contig_28811,323,30,1.020092042
Lhav_v2_contig_28812,322,14,0.477521347
Lhav_v2_contig_28813,369,11,0.327406235
Lhav_v2_contig_28814,225,6,0.29287976
Lhav_v2_contig_28815,2478,971,4.303665958
Lhav_v2_contig_28816,1275,11,0.094755216
Lhav_v2_contig_28817,201,227,12.40367638
Lhav_v2_contig_28818,559,181,3.55620996
Lhav_v2_contig_28819,524,0,0
