Contig ID,Size,Lmic_ech1,Lmic F ENV RPKM
Lmic_v1_contig_16513,508,1099,27.6462256
Lmic_v1_contig_16514,859,164,2.439790589
Lmic_v1_contig_16515,1629,2066,16.20731602
Lmic_v1_contig_16516,1053,1609,19.52673087
Lmic_v1_contig_16517,1241,803,8.268859855
Lmic_v1_contig_16518,1215,180,1.89320697
Lmic_v1_contig_16519,1497,746,6.368232264
Lmic_v1_contig_1652,678,1608,30.30806557
Lmic_v1_contig_16520,570,26,0.582908462
Lmic_v1_contig_16521,763,279,4.672846693
Lmic_v1_contig_16522,280,130,5.933175416
Lmic_v1_contig_16523,1113,158,1.814110722
Lmic_v1_contig_16524,1187,3448,37.12089219
Lmic_v1_contig_16525,1699,1034,7.777303148
Lmic_v1_contig_16526,1125,1651,18.75410825
Lmic_v1_contig_16527,1839,2736,19.01236886
Lmic_v1_contig_16528,1360,2290,21.51782849
Lmic_v1_contig_16529,827,124,1.916099437
Lmic_v1_contig_1653,677,6961,131.3968133
Lmic_v1_contig_16530,1994,1661,10.64501667
Lmic_v1_contig_16531,1484,743,6.39818481
Lmic_v1_contig_16532,890,88,1.263556113
Lmic_v1_contig_16533,729,223,3.9091218
Lmic_v1_contig_16534,737,2716,47.09384449
Lmic_v1_contig_16535,469,55,1.498620656
Lmic_v1_contig_16536,364,16,0.561720749
Lmic_v1_contig_16537,769,123,2.043998813
Lmic_v1_contig_16538,531,111,2.671347123
Lmic_v1_contig_16539,1289,920,9.120880749
Lmic_v1_contig_1654,811,672,10.58888633
Lmic_v1_contig_16540,3268,2681,10.48374946
Lmic_v1_contig_16541,2025,802,5.0611733
Lmic_v1_contig_16542,269,18,0.855110211
Lmic_v1_contig_16543,238,110,5.906328468
Lmic_v1_contig_16544,566,49,1.106321918
Lmic_v1_contig_16545,482,251,6.654701057
Lmic_v1_contig_16546,258,409,20.25841528
Lmic_v1_contig_16547,397,520,16.73842938
Lmic_v1_contig_16548,257,17,0.845313229
Lmic_v1_contig_16549,771,2356,39.05015622
Lmic_v1_contig_1655,1220,7231,75.74263304
Lmic_v1_contig_16550,985,1194,15.4906615
Lmic_v1_contig_16551,1310,186,1.81444378
Lmic_v1_contig_16552,1602,720,5.743436876
Lmic_v1_contig_16553,466,1441,39.51663283
Lmic_v1_contig_16554,2235,1327,7.587439881
Lmic_v1_contig_16555,562,1348,30.65176196
Lmic_v1_contig_16556,1373,540,5.026030158
Lmic_v1_contig_16557,1070,229,2.734976331
Lmic_v1_contig_16558,179,14,0.999486361
Lmic_v1_contig_16559,461,124,3.437341072
Lmic_v1_contig_1656,2469,3547,18.35870173
Lmic_v1_contig_16560,1060,1522,18.34892623
Lmic_v1_contig_16561,453,236,6.657568882
Lmic_v1_contig_16562,922,2739,37.9632145
Lmic_v1_contig_16563,407,30,0.941951871
Lmic_v1_contig_16564,455,448,12.58254479
Lmic_v1_contig_16565,1664,496,3.809168832
Lmic_v1_contig_16566,2403,1518,8.072719609
Lmic_v1_contig_16567,308,683,28.33817349
Lmic_v1_contig_16568,253,8,0.404083701
Lmic_v1_contig_16569,1151,115,1.27680444
Lmic_v1_contig_1657,1327,16639,160.2352884
Lmic_v1_contig_16570,404,194,6.136521108
Lmic_v1_contig_16571,2463,1416,7.346842153
Lmic_v1_contig_16572,1620,867,6.83921018
Lmic_v1_contig_16573,1483,935,8.056980776
Lmic_v1_contig_16574,3550,1680,6.04759635
Lmic_v1_contig_16575,676,1250,23.6300796
Lmic_v1_contig_16576,3490,1368,5.009132712
Lmic_v1_contig_16577,1091,737,8.632659372
Lmic_v1_contig_16578,223,340,19.48390133
Lmic_v1_contig_16579,3405,3155,11.84088368
Lmic_v1_contig_1658,658,213,4.136714774
Lmic_v1_contig_16580,207,563,34.75681057
Lmic_v1_contig_16581,218,176,10.31710954
Lmic_v1_contig_16582,206,121,7.506198024
Lmic_v1_contig_16583,258,377,18.6734048
Lmic_v1_contig_16584,1561,478,3.913153292
Lmic_v1_contig_16585,1803,1908,13.52335694
Lmic_v1_contig_16586,646,306,6.053280181
Lmic_v1_contig_16587,2193,1166,6.794567013
Lmic_v1_contig_16588,582,1102,24.19694166
Lmic_v1_contig_16589,1823,676,4.73872924
Lmic_v1_contig_1659,1837,3841,26.72003474
Lmic_v1_contig_16590,302,30,1.269451694
Lmic_v1_contig_16591,5122,4182,10.43389164
Lmic_v1_contig_16592,400,76,2.428037939
Lmic_v1_contig_16593,660,225,4.356527403
Lmic_v1_contig_16594,344,467,17.34843509
Lmic_v1_contig_16595,1140,532,5.963601956
Lmic_v1_contig_16596,460,274,7.611926721
Lmic_v1_contig_16597,225,14,0.795146928
Lmic_v1_contig_16598,1203,693,7.361553537
Lmic_v1_contig_16599,270,259,12.25851513
Lmic_v1_contig_166,1980,67003,432.4450453
Lmic_v1_contig_1660,2926,4535,19.80636769
Lmic_v1_contig_16600,360,191,6.780047462
Lmic_v1_contig_16601,898,263,3.742667788
Lmic_v1_contig_16602,314,22,0.895354252
Lmic_v1_contig_16603,653,104,2.035269974
Lmic_v1_contig_16604,1334,1728,16.55349783
Lmic_v1_contig_16605,839,1542,23.4868233
Lmic_v1_contig_16606,2116,3122,18.85467726
Lmic_v1_contig_16607,329,415,16.11959278
Lmic_v1_contig_16608,1317,395,3.832773792
Lmic_v1_contig_16609,242,932,49.21555806
Lmic_v1_contig_1661,611,227,4.747735483
Lmic_v1_contig_16610,306,691,28.85748566
Lmic_v1_contig_16611,235,259,14.08425143
Lmic_v1_contig_16612,1585,608,4.902032433
Lmic_v1_contig_16613,459,847,23.58156329
Lmic_v1_contig_16614,2341,2814,15.3611789
Lmic_v1_contig_16615,2412,1981,10.49564275
Lmic_v1_contig_16616,361,312,11.04458138
Lmic_v1_contig_16617,625,625,12.77914705
Lmic_v1_contig_16618,710,735,13.22911702
Lmic_v1_contig_16619,1367,1111,10.38597833
Lmic_v1_contig_1662,1691,2254,17.03382463
Lmic_v1_contig_16620,844,107,1.620105135
Lmic_v1_contig_16621,984,574,7.454502445
Lmic_v1_contig_16622,2436,1081,5.670877652
Lmic_v1_contig_16623,742,2206,37.99298974
Lmic_v1_contig_16624,4605,3466,9.618354761
Lmic_v1_contig_16625,213,12,0.719951946
Lmic_v1_contig_16626,741,48,0.827798999
Lmic_v1_contig_16627,489,202,5.27891146
Lmic_v1_contig_16628,880,1170,16.99045687
Lmic_v1_contig_16629,460,587,16.30730286
Lmic_v1_contig_1663,2789,45315,207.6325022
Lmic_v1_contig_16630,796,123,1.974667195
Lmic_v1_contig_16631,1197,254,2.711698706
Lmic_v1_contig_16632,615,745,15.48043017
Lmic_v1_contig_16633,3138,2954,12.02982804
Lmic_v1_contig_16634,1327,1562,15.04222132
Lmic_v1_contig_16635,443,68,1.961584649
Lmic_v1_contig_16636,1556,819,6.726299122
Lmic_v1_contig_16637,1865,928,6.358739122
Lmic_v1_contig_16638,1778,1185,8.517035576
Lmic_v1_contig_16639,3253,1713,6.729381769
Lmic_v1_contig_1664,250,4667,238.5611171
Lmic_v1_contig_16640,1347,1835,17.40886031
Lmic_v1_contig_16641,2334,2775,15.19371596
Lmic_v1_contig_16642,252,10,0.50710901
Lmic_v1_contig_16643,523,100,2.443431558
Lmic_v1_contig_16644,2044,1977,12.36026111
Lmic_v1_contig_16645,1417,1965,17.72125896
Lmic_v1_contig_16646,1455,1512,13.27977343
Lmic_v1_contig_16647,290,316,13.92486368
Lmic_v1_contig_16648,2651,1894,9.130028107
Lmic_v1_contig_16649,352,29,1.052827456
Lmic_v1_contig_1665,250,2336,119.40835
Lmic_v1_contig_16650,296,750,32.37959556
Lmic_v1_contig_16651,1146,186,2.074102401
Lmic_v1_contig_16652,549,96,2.234604948
Lmic_v1_contig_16653,530,828,19.96440331
Lmic_v1_contig_16654,707,47,0.849533114
Lmic_v1_contig_16655,1796,442,3.144979396
Lmic_v1_contig_16656,254,187,9.408269678
Lmic_v1_contig_16657,1328,275,2.646284216
Lmic_v1_contig_16658,2733,644,3.011258946
Lmic_v1_contig_16659,2253,1533,8.695265169
Lmic_v1_contig_1666,1077,13211,156.755164
Lmic_v1_contig_16660,310,107,4.410866885
Lmic_v1_contig_16661,1066,1033,12.38354494
Lmic_v1_contig_16662,217,30,1.766702357
Lmic_v1_contig_16663,585,131,2.861655151
Lmic_v1_contig_16664,3829,2536,8.463806977
Lmic_v1_contig_16665,556,345,7.929506712
Lmic_v1_contig_16666,326,463,18.1495248
Lmic_v1_contig_16667,275,74,3.438752297
Lmic_v1_contig_16668,525,1358,33.0553937
Lmic_v1_contig_16669,1044,1645,20.135725
Lmic_v1_contig_1667,565,35594,805.0636461
Lmic_v1_contig_16670,1235,756,7.822700542
Lmic_v1_contig_16671,249,32,1.642300022
Lmic_v1_contig_16672,2515,1137,5.777292324
Lmic_v1_contig_16673,1877,349,2.376090741
Lmic_v1_contig_16674,368,564,19.58543189
Lmic_v1_contig_16675,312,1218,49.88782406
Lmic_v1_contig_16676,1112,629,7.228492351
Lmic_v1_contig_16677,427,954,28.55106858
Lmic_v1_contig_16678,848,196,2.95367078
Lmic_v1_contig_16679,250,440,22.49129881
Lmic_v1_contig_1668,1176,10686,116.1207188
Lmic_v1_contig_16680,288,276,12.24668259
Lmic_v1_contig_16681,610,1193,24.99265972
Lmic_v1_contig_16682,1609,288,2.287379957
Lmic_v1_contig_16683,352,434,15.75610744
Lmic_v1_contig_16684,1224,1950,20.35893525
Lmic_v1_contig_16685,1060,1993,24.02720761
Lmic_v1_contig_16686,225,39,2.215052155
Lmic_v1_contig_16687,766,1089,18.167743
Lmic_v1_contig_16688,229,884,49.33085586
Lmic_v1_contig_16689,1107,1373,15.8498364
Lmic_v1_contig_1669,1623,597,4.700647436
Lmic_v1_contig_16690,2325,601,3.303340807
Lmic_v1_contig_16691,1094,2955,34.51771438
Lmic_v1_contig_16692,215,46,2.73414309
Lmic_v1_contig_16693,370,118,4.075511762
Lmic_v1_contig_16694,1157,1691,18.67721492
Lmic_v1_contig_16695,961,375,4.986659879
Lmic_v1_contig_16696,2893,1074,4.744142389
Lmic_v1_contig_16697,264,1253,60.65254262
Lmic_v1_contig_16698,3240,2820,11.12259095
Lmic_v1_contig_16699,1799,1451,10.30713861
Lmic_v1_contig_167,1009,250121,3167.822635
Lmic_v1_contig_1670,1455,1860,16.33622922
Lmic_v1_contig_16700,437,360,10.52744379
Lmic_v1_contig_16701,2108,794,4.813397892
Lmic_v1_contig_16702,897,3558,50.68919197
Lmic_v1_contig_16703,959,619,8.248479691
Lmic_v1_contig_16704,206,184,11.41438377
Lmic_v1_contig_16705,1089,399,4.682166825
Lmic_v1_contig_16706,331,144,5.559508082
Lmic_v1_contig_16707,696,1335,24.51172602
Lmic_v1_contig_16708,1122,555,6.32123584
Lmic_v1_contig_16709,507,424,10.68709734
Lmic_v1_contig_1671,968,76148,1005.275299
Lmic_v1_contig_16710,1207,614,6.500742575
Lmic_v1_contig_16711,636,104,2.089671845
Lmic_v1_contig_16712,2649,1904,9.185162696
Lmic_v1_contig_16713,777,241,3.963673666
Lmic_v1_contig_16714,305,515,21.57790403
Lmic_v1_contig_16715,213,18,1.07992792
Lmic_v1_contig_16716,1722,1199,8.897907847
Lmic_v1_contig_16717,353,1340,48.51007662
Lmic_v1_contig_16718,636,197,3.958320705
Lmic_v1_contig_16719,704,750,13.61414813
Lmic_v1_contig_1672,2606,5621,27.56392385
Lmic_v1_contig_16720,1512,759,6.414928975
Lmic_v1_contig_16721,641,1177,23.46498608
Lmic_v1_contig_16722,1661,838,6.447275874
Lmic_v1_contig_16723,769,987,16.40184413
Lmic_v1_contig_16724,960,394,5.244774935
Lmic_v1_contig_16725,631,150,3.037832104
Lmic_v1_contig_16726,2056,1233,7.663758906
Lmic_v1_contig_16727,707,116,2.096720025
Lmic_v1_contig_16728,1721,880,6.534369206
Lmic_v1_contig_16729,334,55,2.104350562
Lmic_v1_contig_1673,1092,11521,134.8246824
Lmic_v1_contig_16730,1255,894,9.103233037
Lmic_v1_contig_16731,465,3722,102.2881405
Lmic_v1_contig_16732,727,55,0.96678554
Lmic_v1_contig_16733,1618,1359,10.73353575
Lmic_v1_contig_16734,223,818,46.87597438
Lmic_v1_contig_16735,1323,1082,10.45127521
Lmic_v1_contig_16736,708,106,1.913262129
Lmic_v1_contig_16737,698,1412,25.85122584
Lmic_v1_contig_16738,1599,1736,13.87404583
Lmic_v1_contig_16739,3257,3380,13.26174916
Lmic_v1_contig_1674,770,939,15.58392088
Lmic_v1_contig_16740,538,1813,43.06430037
Lmic_v1_contig_16741,910,502,7.049595405
Lmic_v1_contig_16742,2606,378,1.853613808
Lmic_v1_contig_16743,720,694,12.31767785
Lmic_v1_contig_16744,974,396,5.195628574
Lmic_v1_contig_16745,1124,1305,14.83699902
Lmic_v1_contig_16746,1145,642,7.165251009
Lmic_v1_contig_16747,222,11,0.63320098
Lmic_v1_contig_16748,3136,615,2.506114616
Lmic_v1_contig_16749,599,300,6.400240592
Lmic_v1_contig_1675,869,1620,23.82303593
Lmic_v1_contig_16750,604,981,20.75553519
Lmic_v1_contig_16751,1389,1356,12.4755388
Lmic_v1_contig_16752,473,110,2.971894663
Lmic_v1_contig_16753,299,104,4.444920713
Lmic_v1_contig_16754,1985,757,4.873458094
Lmic_v1_contig_16755,251,369,18.78687355
Lmic_v1_contig_16756,555,1113,25.62737057
Lmic_v1_contig_16757,361,48,1.699166367
Lmic_v1_contig_16758,515,383,9.503715184
Lmic_v1_contig_16759,598,422,9.018060292
Lmic_v1_contig_1676,889,1855,26.66514935
Lmic_v1_contig_16760,227,261,14.69320432
Lmic_v1_contig_16761,1234,281,2.91000026
Lmic_v1_contig_16762,1129,501,5.670817247
Lmic_v1_contig_16763,1172,1775,19.35408363
Lmic_v1_contig_16764,3005,1534,6.523531306
Lmic_v1_contig_16765,1425,996,8.931951201
Lmic_v1_contig_16766,1266,936,9.448089761
Lmic_v1_contig_16767,2374,758,4.080283683
Lmic_v1_contig_16768,2617,991,4.839180254
Lmic_v1_contig_16769,233,26,1.425999242
Lmic_v1_contig_1677,467,1029,28.15790645
Lmic_v1_contig_16770,1263,1769,17.89890034
Lmic_v1_contig_16771,482,50,1.325637661
Lmic_v1_contig_16772,686,2821,52.55098225
Lmic_v1_contig_16773,209,223,13.63516647
Lmic_v1_contig_16774,504,550,13.94549777
Lmic_v1_contig_16775,203,7,0.440660243
Lmic_v1_contig_16776,1648,1735,13.45377435
Lmic_v1_contig_16777,623,183,3.753746244
Lmic_v1_contig_16778,2030,1455,9.15943791
Lmic_v1_contig_16779,1181,331,3.581623771
Lmic_v1_contig_1678,1377,4643,43.08901943
Lmic_v1_contig_16780,369,39,1.350641558
Lmic_v1_contig_16781,2145,2816,16.77672638
Lmic_v1_contig_16782,3397,2886,10.85682025
Lmic_v1_contig_16783,219,540,31.5102256
Lmic_v1_contig_16784,1859,2713,18.6497181
Lmic_v1_contig_16785,492,576,14.96095264
Lmic_v1_contig_16786,441,1715,49.69668297
Lmic_v1_contig_16787,859,1084,16.12642072
Lmic_v1_contig_16788,204,329,20.60950676
Lmic_v1_contig_16789,253,280,14.14292954
Lmic_v1_contig_1679,1254,5732,58.41313468
Lmic_v1_contig_16790,1403,801,7.295863711
Lmic_v1_contig_16791,1033,3051,37.74363761
Lmic_v1_contig_16792,1918,1207,8.041934561
Lmic_v1_contig_16793,1857,1137,7.824388904
Lmic_v1_contig_16794,201,15,0.95366769
Lmic_v1_contig_16795,1155,636,7.036829024
Lmic_v1_contig_16796,288,245,10.8711494
Lmic_v1_contig_16797,451,204,5.780368067
Lmic_v1_contig_16798,506,2110,53.28853809
Lmic_v1_contig_16799,897,427,6.083272899
Lmic_v1_contig_168,1602,27702,220.9787338
Lmic_v1_contig_1680,1485,8590,73.9211267
Lmic_v1_contig_16800,1368,1045,9.76184844
Lmic_v1_contig_16801,442,48,1.387780675
Lmic_v1_contig_16802,1449,566,4.991716515
Lmic_v1_contig_16803,1204,999,10.6032956
Lmic_v1_contig_16804,1427,379,3.394041157
Lmic_v1_contig_16805,405,105,3.313112198
Lmic_v1_contig_16806,458,292,8.147403796
Lmic_v1_contig_16807,598,377,8.056418792
Lmic_v1_contig_16808,424,257,7.745850924
Lmic_v1_contig_16809,417,176,5.393596836
Lmic_v1_contig_1681,2116,6250,37.74559029
Lmic_v1_contig_16810,261,193,9.449714102
Lmic_v1_contig_16811,375,23,0.783787686
Lmic_v1_contig_16812,3927,2249,7.31864062
Lmic_v1_contig_16813,288,191,8.475059328
Lmic_v1_contig_16814,676,1007,19.03639213
Lmic_v1_contig_16815,203,34,2.140349752
Lmic_v1_contig_16816,733,913,15.9172732
Lmic_v1_contig_16817,2916,1234,5.407910651
Lmic_v1_contig_16818,2650,605,2.917503383
Lmic_v1_contig_16819,1539,416,3.454272367
Lmic_v1_contig_1682,464,23,0.633449099
Lmic_v1_contig_16820,1675,821,6.263689389
Lmic_v1_contig_16821,567,82,1.848130614
Lmic_v1_contig_16822,243,27,1.419905228
Lmic_v1_contig_16823,263,11,0.53448904
Lmic_v1_contig_16824,639,57,1.139923915
Lmic_v1_contig_16825,287,12,0.534319737
Lmic_v1_contig_16826,1306,2718,26.59549899
Lmic_v1_contig_16827,1534,4969,41.39477294
Lmic_v1_contig_16828,2113,760,4.596380387
Lmic_v1_contig_16829,1527,1584,13.25616826
Lmic_v1_contig_1683,452,1235,34.91647479
Lmic_v1_contig_16830,1177,1344,14.59233104
Lmic_v1_contig_16831,2085,1129,6.919739577
Lmic_v1_contig_16832,240,36,1.916872057
Lmic_v1_contig_16833,3395,2548,9.590947476
Lmic_v1_contig_16834,835,1715,26.24699065
Lmic_v1_contig_16835,3261,3152,12.35199985
Lmic_v1_contig_16836,1741,769,5.644551454
Lmic_v1_contig_16837,254,331,16.65314045
Lmic_v1_contig_16838,254,413,20.77869186
Lmic_v1_contig_16839,1575,386,3.131905245
Lmic_v1_contig_1684,222,12656,728.5265093
Lmic_v1_contig_16840,2089,980,5.99500436
Lmic_v1_contig_16841,1631,2173,17.02580413
Lmic_v1_contig_16842,430,67,1.991169424
Lmic_v1_contig_16843,265,11,0.530455161
Lmic_v1_contig_16844,2153,875,5.193568819
Lmic_v1_contig_16845,212,107,6.44985252
Lmic_v1_contig_16846,1223,839,8.766724754
Lmic_v1_contig_16847,284,1319,59.35103858
Lmic_v1_contig_16848,266,100,4.80419062
Lmic_v1_contig_16849,237,521,28.09255533
Lmic_v1_contig_1685,349,20741,759.462146
Lmic_v1_contig_16850,833,404,6.197809613
Lmic_v1_contig_16851,813,1277,20.07253479
Lmic_v1_contig_16852,2571,1060,5.268726516
Lmic_v1_contig_16853,744,1378,23.66890408
Lmic_v1_contig_16854,267,105,5.025507267
Lmic_v1_contig_16855,588,65,1.412660813
Lmic_v1_contig_16856,857,152,2.266546501
Lmic_v1_contig_16857,600,59,1.256616127
Lmic_v1_contig_16858,898,1014,14.42990547
Lmic_v1_contig_16859,392,40,1.303994597
Lmic_v1_contig_1686,590,24744,535.9444315
Lmic_v1_contig_16860,2009,1024,6.513612035
Lmic_v1_contig_16861,376,97,3.296748042
Lmic_v1_contig_16862,2410,1247,6.612280652
Lmic_v1_contig_16863,685,92,1.716323399
Lmic_v1_contig_16864,276,131,6.065464723
Lmic_v1_contig_16865,1056,472,5.711891484
Lmic_v1_contig_16866,1126,1144,12.98343182
Lmic_v1_contig_16867,2090,2345,14.33832528
Lmic_v1_contig_16868,813,567,8.912394068
Lmic_v1_contig_16869,1043,1771,21.69882016
Lmic_v1_contig_1687,844,122383,1853.021746
Lmic_v1_contig_16870,2261,2277,12.86957887
Lmic_v1_contig_16871,1761,1934,14.03456581
Lmic_v1_contig_16872,328,65,2.532452921
Lmic_v1_contig_16873,215,190,11.29319972
Lmic_v1_contig_16874,884,614,8.876013901
Lmic_v1_contig_16875,2478,1485,7.658205556
Lmic_v1_contig_16876,507,200,5.041083649
Lmic_v1_contig_16877,439,126,3.667818971
Lmic_v1_contig_16878,1227,439,4.572164266
Lmic_v1_contig_16879,417,125,3.830679571
Lmic_v1_contig_1688,880,5757,83.60176087
Lmic_v1_contig_16880,687,658,12.23970707
Lmic_v1_contig_16881,214,16,0.955450247
Lmic_v1_contig_16882,1297,1376,13.55752224
Lmic_v1_contig_16883,2430,1963,10.3232369
Lmic_v1_contig_16884,791,407,6.575363905
Lmic_v1_contig_16885,450,44,1.2495166
Lmic_v1_contig_16886,2081,2505,15.38287523
Lmic_v1_contig_16887,676,150,2.835609552
Lmic_v1_contig_16888,465,20,0.549640733
Lmic_v1_contig_16889,414,227,7.006923624
Lmic_v1_contig_1689,2195,1731,10.07776927
Lmic_v1_contig_16890,673,74,1.405136525
Lmic_v1_contig_16891,1896,1923,12.96112857
Lmic_v1_contig_16892,520,453,11.1326031
Lmic_v1_contig_16893,2453,939,4.89181373
Lmic_v1_contig_16894,455,93,2.612001485
Lmic_v1_contig_16895,693,549,10.12373987
Lmic_v1_contig_16896,535,395,9.435071186
Lmic_v1_contig_16897,412,228,7.071955163
Lmic_v1_contig_16898,1315,2326,22.6040274
Lmic_v1_contig_16899,632,237,4.792180143
Lmic_v1_contig_169,940,3151,42.83733229
Lmic_v1_contig_1690,829,9402,144.9331008
Lmic_v1_contig_16900,612,1190,24.84834148
Lmic_v1_contig_16901,2756,2029,9.408160146
Lmic_v1_contig_16902,255,1646,82.48814134
Lmic_v1_contig_16903,474,78,2.102897616
Lmic_v1_contig_16904,1074,719,8.555127308
Lmic_v1_contig_16905,1331,331,3.177984728
Lmic_v1_contig_16906,1140,650,7.286355774
Lmic_v1_contig_16907,868,976,14.36917917
Lmic_v1_contig_16908,1862,1761,12.08597097
Lmic_v1_contig_16909,1470,923,8.023913419
Lmic_v1_contig_1691,2125,1832,11.01712819
Lmic_v1_contig_16910,1583,1149,9.275577991
Lmic_v1_contig_16911,250,8,0.408932706
Lmic_v1_contig_16912,569,30,0.673768737
Lmic_v1_contig_16913,2331,2862,15.69022688
Lmic_v1_contig_16914,1410,1834,16.62195439
Lmic_v1_contig_16915,1819,869,6.105046061
Lmic_v1_contig_16916,246,59,3.064917382
Lmic_v1_contig_16917,3224,1886,7.475642474
Lmic_v1_contig_16918,233,18,0.987230244
Lmic_v1_contig_16919,234,105,5.73423265
Lmic_v1_contig_1692,1225,1247,13.0086501
Lmic_v1_contig_16920,208,44,2.703281107
Lmic_v1_contig_16921,301,14,0.594378933
Lmic_v1_contig_16922,2312,997,5.510730799
Lmic_v1_contig_16923,345,145,5.370945861
Lmic_v1_contig_16924,310,231,9.522525704
Lmic_v1_contig_16925,1184,2538,27.39313785
Lmic_v1_contig_16926,1346,931,8.839068278
Lmic_v1_contig_16927,313,223,9.104631923
Lmic_v1_contig_16928,434,1697,49.96823166
Lmic_v1_contig_16929,379,711,23.97354499
Lmic_v1_contig_1693,874,3069,44.87322917
Lmic_v1_contig_16930,342,280,10.46245957
Lmic_v1_contig_16931,371,273,9.4035233
Lmic_v1_contig_16932,2138,754,4.506771223
Lmic_v1_contig_16933,337,34,1.2892908
Lmic_v1_contig_16934,829,726,11.19138813
Lmic_v1_contig_16935,1057,99,1.196911597
Lmic_v1_contig_16936,231,20,1.106419658
Lmic_v1_contig_16937,683,1676,31.35849261
Lmic_v1_contig_16938,309,125,5.169557868
Lmic_v1_contig_16939,1508,1159,9.821638879
Lmic_v1_contig_1694,1787,1416,10.12606168
Lmic_v1_contig_16940,222,197,11.34005391
Lmic_v1_contig_16941,343,547,20.3795727
Lmic_v1_contig_16942,551,250,5.798161093
Lmic_v1_contig_16943,1285,2568,25.53840438
Lmic_v1_contig_16944,359,127,4.520756756
Lmic_v1_contig_16945,358,258,9.209552901
Lmic_v1_contig_16946,449,91,2.589983032
Lmic_v1_contig_16947,2895,869,3.835951221
Lmic_v1_contig_16948,478,101,2.700196343
Lmic_v1_contig_16949,470,263,7.150884413
Lmic_v1_contig_1695,971,541,7.11999851
Lmic_v1_contig_16950,298,737,31.60480327
Lmic_v1_contig_16951,298,555,23.8000893
Lmic_v1_contig_16952,439,128,3.72603832
Lmic_v1_contig_16953,772,243,4.022451727
Lmic_v1_contig_16954,717,330,5.881615797
Lmic_v1_contig_16955,669,2634,50.31430991
Lmic_v1_contig_16956,1336,1637,15.65828123
Lmic_v1_contig_16957,207,33,2.037255327
Lmic_v1_contig_16958,272,87,4.087447769
Lmic_v1_contig_16959,2650,1038,5.005567788
Lmic_v1_contig_1696,1866,1895,12.97775116
Lmic_v1_contig_16960,2662,615,2.952357414
Lmic_v1_contig_16961,214,174,10.39052143
Lmic_v1_contig_16962,2009,1586,10.08846552
Lmic_v1_contig_16963,1952,3365,22.02962593
Lmic_v1_contig_16964,276,27,1.25013395
Lmic_v1_contig_16965,1542,699,5.792881834
Lmic_v1_contig_16966,504,1077,27.30782018
Lmic_v1_contig_16967,1346,929,8.820079947
Lmic_v1_contig_16968,962,730,9.697273748
Lmic_v1_contig_16969,1329,645,6.20206911
Lmic_v1_contig_1697,410,29,0.903890889
Lmic_v1_contig_16970,246,33,1.714275824
Lmic_v1_contig_16971,755,227,3.842207126
Lmic_v1_contig_16972,1387,223,2.054614125
Lmic_v1_contig_16973,250,15,0.766748823
Lmic_v1_contig_16974,665,623,11.97204303
Lmic_v1_contig_16975,573,54,1.204317523
Lmic_v1_contig_16976,804,1094,17.38854089
Lmic_v1_contig_16977,1881,513,3.485221923
Lmic_v1_contig_16978,256,255,12.72922851
Lmic_v1_contig_16979,1485,1847,15.89433306
Lmic_v1_contig_1698,4116,20820,64.64087502
Lmic_v1_contig_16980,217,21,1.23669165
Lmic_v1_contig_16981,1238,3027,31.24594355
Lmic_v1_contig_16982,781,217,3.550672099
Lmic_v1_contig_16983,358,22,0.785310713
Lmic_v1_contig_16984,294,30,1.303994597
Lmic_v1_contig_16985,759,1138,19.16030216
